ID,name,latitude,longitude
368,Детский сад №306,55.7733982,37.7349016
369,Гимназия № 1290. Дошкольное отделение № 4/1,55.7982156,37.7635035
370,ДОУ №1733,55.7678399,37.6708091
372,"Детский сад ""Интеграл""",55.7083936,37.6192842
373,Детский сад №863,55.7093416,37.469002
374,Школа №1598. Здание №20,55.8253601,37.8105283
375,Школа №1598. Здание №18,55.8260773,37.8104018
376,Школа №1598. Здание №16,55.8249313,37.818907
377,Школа №1598. Здание №13,55.8257435,37.8188648
378,Школа № 1357 «На Братиславской». Здание №10,55.6561894,37.7584447
379,Шуваловская школа № 1448. Корпус «Мосфильмовский»,55.7213245,37.5126873
380,Шуваловская школа № 1448. Корпус «Шуваловский»,55.7030495,37.5130607
381,Шуваловская школа № 1448. Корпус «Академия детства»,55.7017511,37.5130444
382,Детский сад №553,55.7231641,37.4636622
383,Школа № 1248. Здание дошкольных групп 7,55.7232068,37.4646303
384,Школа № 1248. Здание дошкольных групп 5,55.7233884,37.4746995
385,Школа № 1248. Здание дошкольных групп 4,55.7252384,37.4766505
386,Школа № 1101. Дошкольное отделение 3/5,55.6297755,37.4880568
387,Школа № 1101. Дошкольное отделение 3/4,55.6301752,37.4894585
388,Школа № 1101. Дошкольное отделение 3/8,55.6344312,37.4864553
389,Школа № 1206. Корпус дошкольного образования №4,55.6122302,37.548642
390,Школа № 1694 «Ясенево». Дошкольное отделение 6,55.6119901,37.5478155
391,Школа № 1694 «Ясенево». Дошкольное отделение 5,55.613174,37.5509399
393,Школа № 1694 «Ясенево». Дошкольное отделение 4,55.6147396,37.5428393
394,Детский сад 2638,55.5521935,37.5702762
395,Школа № 113. Корпус дошкольного образования №5,55.6439453,37.5176007
396,Школа №1995. Дошкольный уровень,55.6467494,37.4961936
397,Школа №1995. Дошкольный уровень,55.646664,37.4971159
398,Школа №1532. Корпус дошкольного образования №05/7,55.6236575,37.4878849
399,Школа № 37. Дошкольное отделение,55.7029865,37.5005314
400,Школа № 1103. Корпус дошкольного образования №1,55.6048443,37.5476809
401,Школа № 1103. Корпус дошкольного образования №4,55.6040143,37.5517382
402,детский сад №1461,55.6038862,37.5528075
403,Школа № 627 имени генерала Д. Д. Лелюшенко. Учебный корпус № 8,55.7261129,37.6209394
404,Школа № 1206. Корпус дошкольного образования №6,55.6165483,37.5363215
405,Школа Тропарево. Корпус дошкольного образования,55.6524151,37.4685564
406,Школа №556. Корпус дошкольного образования,55.6215044,37.5898665
407,Школа №556. Корпус дошкольного образования,55.6212446,37.5915229
408,Детское посольство,55.8311798,37.6162923
409,Школа № 324 «Жар-птица». Корпус дошкольного образования «Соловушка»,55.6738448,37.4930525
410,Школа № 1582. Корпус дошкольного образования №6,55.6103211,37.594732
411,"Школа № 1544. Дошкольный корпус ""Умка""",55.8340436,37.3584779
412,"Школа № 1544. Дошкольный корпус ""Лукоморье""",55.836967,37.3555007
413,Школа № 924. Корпус дошкольного образования №9,55.59885,37.6115738
414,"Школа № 1286. Дошкольное отделение ""Светлячок""",55.8532108,37.4261966
415,"Школа № 1286. Дошкольное отделение ""Знайка""",55.8524968,37.4263059
416,Гимназия № 2027. Дошкольное отделение № 3,55.7476059,37.7956939
418,Школа № 1298 «Профиль Куркино». Дошкольное отделение «Подсолнушек»,55.8973564,37.3942187
419,Детский сад № 853,55.6377669,37.6145602
420,"ГБОУ школа имени Маршала Чуйкова, здание № 3",55.7119586,37.7644685
422,Школа № 538 имени С.В. Гришина. Корпус дошкольного образования,55.6531645,37.5731206
423,Школа № 538 имени С.В. Гришина. Корпус дошкольного образования,55.6535079,37.5734779
424,Детский клуб «Kids story»,55.864512,37.3732294
426,Школа № 667. Корпус дошкольного образования №6,55.5850103,37.6428602
428,Школа № 1158. Корпус школьного образования №1,55.6315816,37.5945193
429,Детский сад «Горница-Узорница»,55.7186834,37.4256719
430,Школа № 1536. Корпус дошкольного образования,55.6810882,37.5435718
431,Школа № 1536. Корпус дошкольного образования,55.6815899,37.5421721
432,Школа № 1541. Корпус дошкольного образования №1,55.6757238,37.5133529
433,Школа № 1541. Корпус дошкольного образования №2,55.6751358,37.514394
434,Детский сад «Горница-узорница»,55.7613907,37.5491346
435,Центр образования №1998,55.6345523,37.7394872
436,"Школа № 1354 ""Вектор"". Корпус ""Полянка""",55.5552823,37.5564701
440,"Детский сад ""Островок""",55.9246961,37.5510471
441,"ГБОУ ""Гимназия №1577"" Подразделение № 6",55.8621308,37.6981965
442,Школа №1503 Дошкольное отделение,55.8093945,37.6522298
443,Школа № 1503 Дошкольное отделение,55.8137677,37.6546553
444,Планета детства,55.7326403,37.6316154
445,Детский сад №30,55.776776,37.6857492
446,Детский сад №1308,55.772204,37.7104349
449,"Центр ""Исток""",55.8070472,37.7852393
